,sents,labels
0,二百五十一; 九百七十三,1
33150,六百三十四; 六百二十七,0
33151,四百十二; 八百十二,1
33152,百八十四; 四百四十六,1
33153,三百九十一; 六百十六,1
33154,四百三十八; 三百五十九,0
33155,二百四十二; 九百八十六,1
33156,六十一; 百二,1
33157,七百三十八; 二百五,0
33158,六百七十八; 二百五十四,0
33159,四百八十九; 二百三十三,0
33160,四百六; 二百五十一,0
33161,百三十四; 三百四十七,1
33162,八百九十九; 五十七,0
33163,五百七十五; 五百二,0
33164,五百三十九; 六十五,0
33165,六百十; 四百二十六,0
33166,百三十三; 百三十二,0
33167,五百九十二; 三百四十四,0
33168,三百四十二; 二百四十六,0
33169,九百三十三; 六百三十九,0
33170,五百二十三; 七百四十五,1
33171,三百十五; 七百六十,1
33172,三百七十八; 六百九十,1
33173,百五十一; 九百六十四,1
33174,二百七十二; 九百九十八,1
33175,六百五十八; 五百八十七,0
33176,三百四十六; 八百五十八,1
33177,三百十; 三百四十五,1
33178,百二十八; 三百五十一,1
33179,五百五十二; 五百六十九,1
33180,五百一; 百六十,0
33181,九百八十九; 五百十,0
33182,百十八; 六十,0
33183,六百七十五; 八百七十一,1
33184,三百二十六; 七百十三,1
33185,二百九十四; 三百六十九,1
33186,百十一; 九百二十一,1
33187,七百七十五; 七百五十九,0
33188,五百五; 百三十,0
33189,八百七十; 九百四十七,1
33190,三百八十二; 百七十八,0
33191,四百九十四; 三十一,0
33192,三百八十二; 三十八,0
33193,五百五十三; 六百三十五,1
33194,三百九十八; 七百四十七,1
33195,五百五十; 四百五十三,0
33196,六百七十五; 四百五十五,0
33197,七百四十五; 八百三十二,1
33198,三百六十四; 二百六十四,0
33199,八百九; 百二十二,0
33200,五百二十九; 六百三十,1
33201,六百十六; 二百八十八,0
33202,二十四; 六百四十八,1
33203,二百七十五; 七百八十,1
33204,四百四十七; 四百十六,0
33205,七百三十五; 百九十,0
33206,百九十九; 五百三十六,1
33207,九百二十三; 九百三十九,1
33208,三百五十五; 四百四十六,1
33209,四百八十八; 四百六十七,0
33210,五百五十八; 七百八十八,1
33211,百六十八; 九百三十八,1
33212,二十一; 十七,0
33213,三百三十三; 六百九十八,1
33214,七百六十一; 四百九十三,0
33215,八百八十二; 四百五十五,0
33216,六百十九; 七百九十五,1
33217,三百三十九; 八百二十六,1
33218,七百九十八; 三百六十九,0
33219,八十七; 七百二十二,1
33220,七百二; 百七十七,0
33221,七百六十八; 九百九十一,1
33222,九百六十二; 九百九十二,1
33223,九百三十八; 七百二十八,0
33224,七百九十八; 九百九十,1
33225,五百六十四; 八百七十二,1
33226,六百二十八; 八百八十四,1
33227,三十五; 四百六十八,1
33228,九百六十三; 三百二,0
33229,五百三十二; 八百八,1
33230,百五十二; 百八十三,1
33231,八百二十七; 百八十五,0
33232,三百二; 百五十,0
33233,八百二十七; 四百九十八,0
33234,六百五十九; 百九十六,0
33235,八百四十九; 六百八十,0
33236,八百二十二; 三百二十一,0
33237,九百二十七; 二十九,0
33238,二百七十八; 四百十,1
33239,八百六十; 三百十,0
33240,三百七十二; 六百五十三,1
33241,七百七十四; 三百十,0
33242,七百四十二; 三百二十六,0
33243,四十八; 二百三十四,1
33244,七; 七百八,1
33245,百二十四; 六百十五,1
33246,九百七十四; 三百五十三,0
33247,七百九十三; 六百五十二,0
33248,二百四十二; 四百十五,1
33249,二百六十一; 九百六十六,1
33250,八百十三; 九百八十七,1
33251,四百九十四; 六百二十五,1
33252,六十六; 二百九十九,1
33253,七百二十三; 五百八十三,0
33254,六百六十; 五百五十五,0
33255,百三十一; 六百七十四,1
33256,二百四十一; 三百二十六,1
33257,九百七十六; 八百三十六,0
33258,八百二十一; 四百二,0
33259,五百六十; 七百七十五,1
33260,三百五十五; 九百五十四,1
33261,四百七十二; 五百八十九,1
33262,七百三十八; 八百七十六,1
33263,二百三十八; 九百九十九,1
33264,八百二十六; 四百七十八,0
33265,二百二十九; 百八十二,0
33266,三百三十六; 九百三十二,1
33267,二百五十二; 七百四十二,1
33268,百六十九; 七百四十六,1
33269,三十; 八百六,1
33270,六十七; 七十,1
33271,六百二十二; 二百九十二,0
33272,二百十五; 八百十四,1
33273,百六十二; 六百六十八,1
33274,六百六十九; 四百六十,0
33275,八百五十六; 九百二,1
33276,二百六十三; 百七十,0
33277,六百五十; 二百四十五,0
33278,七百六十; 五百六十七,0
33279,四百五; 三百六十一,0
33280,六百八十二; 百八十八,0
33281,七百六十七; 二十三,0
33282,百四十; 四百六十二,1
33283,五十六; 四百四十九,1
33284,五百七十六; 三百三十三,0
33285,二百六十八; 五百八十八,1
33286,百六十; 九百四十六,1
33287,八百八十三; 五百八十二,0
33288,五百六十二; 六十五,0
33289,六百五十八; 九百十,1
33290,七百五十四; 四百四十八,0
33291,九百四十; 三百二十八,0
33292,四百八十六; 八百六十一,1
33293,七百三; 五百四十三,0
33294,六百九; 四百二十八,0
33295,二百三十五; 六百三十六,1
33296,六百七十七; 八百三十一,1
33297,三百三十五; 九百九十八,1
33298,六百七十三; 六百四十八,0
33299,三百六十四; 七百五十九,1
33300,四百三十五; 九百七十九,1
33301,百九十二; 百三十八,0
33302,五百五十; 四百十,0
33303,三百六十四; 七百九十三,1
33304,七百十六; 九,0
33305,五百四十四; 六百二十三,1
33306,二百六十五; 三百七十五,1
33307,六百五十三; 七百九十四,1
33308,三百九十六; 五百二十六,1
33309,八十五; 六百九十,1
33310,九百二十九; 三百十四,0
33311,四百五十三; 七百六十八,1
33312,九百二十一; 八百三十八,0
33313,九百九十六; 六百六十八,0
33314,六百八十六; 八百六十,1
33315,九百九; 三百三十九,0
33316,五百六十; 六百八十,1
33317,九百七十五; 二百八十二,0
33318,五百六十五; 六百三十四,1
33319,九百六十七; 九百二十九,0
33320,七百三十六; 五百八十七,0
33321,六百九十; 九百五十六,1
33322,七百十九; 七百八,0
33323,二百五十六; 六百二十五,1
33324,八百六十三; 八百七十,1
33325,五百九十一; 七百十九,1
33326,三百十一; 六百三十八,1
33327,十二; 二百九十九,1
33328,百九十五; 六百三十二,1
33329,三百三十四; 九百八十一,1
33330,四百四十五; 六百三十七,1
33331,二百六十九; 四百七十,1
33332,九百十三; 三百三十,0
33333,五百七十; 六百二,1
33334,四百五十七; 三百十九,0
33335,八百四十四; 四百八十三,0
33336,七百七十二; 二百八十七,0
33337,六百八十一; 五百八十八,0
33338,四百十四; 三十三,0
33339,三百三十一; 八百七十二,1
33340,二百五十一; 五百六十,1
33341,五百四十七; 六百六十一,1
33342,九百七十一; 九百四十六,0
33343,七百十八; 五百九十三,0
33344,七十四; 六百六十四,1
33345,三百十五; 九百八十二,1
33346,五百六十二; 四百六十九,0
33347,二百九十一; 二百六十七,0
33348,百三十三; 五百九,1
33349,七百一; 三百二,0
33350,九百二十八; 八百四十三,0
33351,八百十; 六十四,0
33352,五百十; 五百四十,1
33353,四百七十八; 七百八十三,1
33354,五百三十七; 七十九,0
33355,九十五; 四百十六,1
33356,二百六十九; 百三十,0
33357,五百九十七; 四百二十四,0
33358,六十四; 九百三十一,1
33359,二百十七; 九百五十二,1
33360,五百二十五; 百八十八,0
33361,三百四十六; 二百十二,0
33362,七百九十九; 四百六十七,0
33363,四百七十一; 七百五十,1
33364,五百八十七; 百五十四,0
33365,九百五十二; 五百七十一,0
33366,五百七十六; 六十一,0
33367,八百九十四; 九百七十一,1
33368,五百七十四; 四百五十六,0
33369,四百四十四; 九百六十八,1
33370,二百四十四; 八百七十七,1
33371,八百八十七; 五百四十七,0
33372,三百二十二; 七百七十八,1
33373,二百八十一; 三百八十二,1
33374,八百七十五; 五百四十三,0
33375,九百九十五; 九百十七,0
33376,七百八; 二百八十八,0
33377,九百十三; 七百六十三,0
33378,四百九十; 三百十九,0
33379,五百八十三; 四百三十八,0
33380,三百五十九; 五百九十五,1
33381,六百四十八; 四百十六,0
33382,八百九; 七百八十七,0
33383,二百四十五; 三百二十四,1
33384,百三十七; 九百三十三,1
33385,六十四; 二百六十五,1
33386,三百八十二; 三百六十七,0
33387,八百六十七; 六十七,0
33388,百四十六; 五百五十七,1
33389,八百七; 八百十,1
33390,九百二十五; 二百四十八,0
33391,九百六十二; 三百三十八,0
33392,二百七十二; 九百三十七,1
33393,六十九; 三百二十二,1
33394,六百三十; 二百五,0
33395,五百四十三; 八百二,1
33396,九百七十二; 三百八十九,0
33397,九百三十三; 二百三十七,0
33398,百九十五; 三百七十二,1
33399,二百六十; 七百八十九,1
33400,四百九十九; 二百八十九,0
33401,四百六十三; 四百十七,0
33402,九百三十四; 五百四十七,0
33403,八十七; 八百四十二,1
33404,五百七十三; 四百二十五,0
33405,八百七; 二百九十六,0
33406,八百六十八; 四百八十一,0
33407,四百八十二; 十,0
33408,三百五十六; 九百八十二,1
33409,二十九; 六百四十四,1
33410,九百三十七; 百六十四,0
33411,五百五十三; 六百六十五,1
33412,七十六; 四百六,1
33413,八百四十一; 五百三十八,0
33414,六百九十五; 五百三十五,0
33415,九; 七十,1
33416,六百二十二; 七百六十,1
33417,百五十三; 八百九十八,1
33418,七百三十; 五百七十五,0
33419,五百九; 九百二十二,1
33420,六百八十七; 三十九,0
33421,八百十九; 十六,0
33422,八百五十; 七百二十九,0
33423,九十四; 九百四十四,1
33424,九百四十二; 四百九十四,0
33425,八百七十七; 五百五十八,0
33426,百九十八; 六百四十,1
33427,七百八十六; 五十一,0
33428,四百八十一; 七百三十八,1
33429,百四十七; 九百六十一,1
33430,百九; 八百二十六,1
33431,五百九十三; 八百六十三,1
33432,五百十二; 三百四十二,0
33433,四十九; 九百二十六,1
33434,六百二十六; 二百六十八,0
33435,三百六十三; 二百五十五,0
33436,二百八; 百六十八,0
33437,二百四十五; 六百四十五,1
33438,二百七十三; 百三十九,0
33439,六百七十九; 二百七十一,0
33440,五百四十八; 七百十二,1
33441,七百九十三; 三百八十,0
33442,五百二; 六百六十九,1
33443,四百十三; 三十,0
33444,二百五十九; 三百五十七,1
33445,三百六十九; 五百七十一,1
33446,三百八十三; 三,0
33447,四百七十五; 三百七十,0
33448,五百九十; 二百五十,0
33449,五百九十四; 四十八,0
33450,八十; 六百四十八,1
33451,五百三十一; 三百四十五,0
33452,五百四十九; 五百四十六,0
33453,二百六十四; 六百九十四,1
33454,五百六十九; 八百七十一,1
33455,九十一; 八,0
33456,五百九十六; 百二十九,0
33457,八百三十三; 九百十八,1
33458,三百八十六; 四百四十五,1
33459,六百五十四; 八百七十四,1
33460,二百二十七; 九百九十三,1
33461,六百二十三; 八百八十三,1
33462,六百九十五; 五百八十,0
33463,六十; 百三,1
33464,九百八十六; 八百十四,0
33465,六百十; 七百九十,1
33466,二百四十三; 八百三十二,1
33467,六百十五; 五百六十六,0
33468,七百六十四; 四百三十六,0
33469,九百八十六; 九百六十八,0
33470,三百十七; 四百六十二,1
33471,六百五十; 二十,0
33472,百二十九; 六百九十九,1
33473,四百六十六; 五百,1
33474,二百三十四; 五百八十六,1
33475,六百二十二; 五百六十七,0
33476,二十八; 六百五十四,1
33477,六百二十九; 六百一,0
33478,九百四十二; 三,0
33479,三百十一; 九百五十二,1
33480,三百九十六; 九百五十三,1
33481,三百一; 百九,0
33482,九百三十三; 百四十二,0
33483,百三十二; 九百十三,1
33484,百九十一; 三十,0
33485,五百七十二; 六百四十三,1
33486,五十八; 五百七十,1
33487,二百九十六; 百十五,0
33488,百三十六; 百八十八,1
33489,四百六十三; 二百五十九,0
33490,七百; 九百十,1
33491,百九; 四十五,0
33492,五百八十六; 八百六十四,1
33493,四百八十八; 四百七十,0
33494,百五十二; 六百六十九,1
33495,六百十四; 十六,0
33496,三百四十六; 三百七十五,1
33497,六百十; 四百五十七,0
33498,七百十二; 三十四,0
33499,百八十二; 八百三十七,1
33500,六百六十六; 三百八十四,0
33501,五十九; 百九,1
33502,九百一; 六百八十二,0
33503,五百十四; 八百四十二,1
33504,六百十八; 六百十,0
33505,七百一; 九十四,0
33506,四百十四; 二百四十二,0
33507,四百十六; 三百五十二,0
33508,五百七十四; 九百九十四,1
33509,百九十三; 八百九十九,1
33510,百四十; 三百二十六,1
33511,七百九十七; 五百七十一,0
33512,百六十一; 六百八十三,1
33513,四百三十四; 五百六十一,1
33514,七十; 三百四十九,1
33515,六百三; 百四十三,0
33516,八百九; 百十五,0
33517,百六十三; 二百九十,1
33518,三百五十三; 五百六十九,1
33519,百七十; 百四十一,0
33520,八百二十五; 六百三十二,0
33521,九十五; 七百八十四,1
33522,七百七十五; 二百六十一,0
33523,八百四十二; 八百三十五,0
33524,七十八; 三百二十六,1
33525,五百四十九; 六百二十四,1
33526,八百五十四; 百九十一,0
